IsAccepted,Publication,DeputyEditorGender,AssociateEditorGender,FirstAuthorGender,CorrespondingAuthorPrestige,CorrespondingAuthorGender,CorrespondingAuthorRegion,NumberOfAuthors,BORERating1,BORERating2,BOREConfidence1,BOREConfidence2,BOREExists1,BOREExists2,BOREGender1,BOREGender2,Evaluation1,Evaluation2,ReviewSentiment1,ReviewSentiment2,ReviewSentimentTrajectory1,ReviewSentimentTrajectory2,ReviewLength1,ReviewLength2,Topic100,Topic30,Topic10,ReviewExists1,ReviewExists2,ReviewerGender1,ReviewerGender2,ReviewerPrestige1,ReviewerPrestige2
0,Science,W,Null,M,[5-6],M,U.S.+Canada,10+,7.0,9.0,2.0,5.0,1.0,1.0,W,M,Above average,Too specialized,-0.25,0.0,DF,FD,1.0,0.5,1,2,2,1,1,W,M,[1-2],[3-4]
1,Science,W,Null,M,Null,M,Europe,10+,7.0,Null,4.0,Null,1.0,0.0,W,Null,Average,Excellent and exciting,-1.75,-0.25,UDF,DFU,0.25,0.0,31,27,7,1,1,M,M,[1-2],[5-6]
0,Science,M,Null,W,[7-10],M,China,10+,4.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,28,8,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],5.0,7.0,5.0,3.0,1.0,1.0,M,M,No rating assigned,Excellent and exciting,0.25,-0.25,DUD,DF,1.75,0.25,72,2,7,1,1,M,M,[1-2],[1-2]
0,Science,M,Null,M,[3-4],M,China,10+,7.0,8.0,4.0,5.0,1.0,1.0,M,W,Mediocre or poor,Mediocre or poor,-0.5,0.0,DFU,UD,-0.25,3.5,70,16,0,1,1,M,M,[3-4],[3-4]
0,Science,M,Null,M,[5-6],M,China,10+,6.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,13,4,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Mediocre or poor,0.0,-1.25,DF,DUD,1.75,3.5,73,7,6,1,1,M,M,[7-10],[3-4]
0,Science,M,Null,M,Null,M,Europe,[1-5],4.0,Null,3.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,43,6,8,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[1-2],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,99,27,5,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[1-2],M,U.S.+Canada,10+,8.0,7.0,4.0,4.0,1.0,1.0,M,M,Excellent and exciting,Above average,0.25,1.5,DF,DF,1.75,-0.25,12,2,2,1,1,M,M,[3-4],[1-2]
0,Science Advances,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68,6,1,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Excellent and exciting,Above average,0.0,-0.5,DUDF,UDF,-0.75,0.0,30,21,5,1,1,M,M,[1-2],[5-6]
0,Science Advances,M,Null,M,[7-10],M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Europe,[6-9],7.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,6,1,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,M,Null,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,Null,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[1-2],M,Europe,[1-5],5.0,Null,4.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,20,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],W,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64,9,5,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[3-4],M,U.S.+Canada,10+,7.0,8.0,3.0,4.0,1.0,1.0,M,M,Excellent and exciting,Excellent and exciting,-1.25,0.25,UD,DFU,2.75,1.0,34,3,2,1,1,M,M,[1-2],Null
0,Science,M,Null,W,Null,W,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,99,23,4,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[1-2],M,Null,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,15,0,0,0,Null,Null,Null,Null
1,Science,W,Null,W,[3-4],M,Null,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Excellent and exciting,Excellent and exciting,0.75,1.25,DF,FD,-1.25,-0.25,76,11,7,1,1,M,M,[7-10],[1-2]
0,Science,W,Null,W,[7-10],M,China,10+,8.0,7.0,5.0,5.0,1.0,1.0,M,M,Above average,No rating assigned,-0.5,-0.75,DF,DF,0.0,-0.25,18,0,2,1,1,M,M,[1-2],Null
1,Science Advances,W,M,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Above average,-0.25,1.5,DUD,DFU,-0.75,-1.0,8,21,5,1,1,M,M,Null,[5-6]
0,Science Advances,M,Null,M,[7-10],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9,1,1,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,Europe,10+,4.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,0,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,W,U.S.+Canada,[6-9],3.0,1.0,3.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,16,23,4,0,0,Null,Null,Null,Null
1,Science,W,Null,M,[3-4],M,U.S.+Canada,[1-5],10.0,9.0,5.0,3.0,1.0,1.0,W,M,Above average,No rating assigned,0.5,1.25,DUD,UDF,0.25,0.25,66,13,3,1,1,W,M,[1-2],[1-2]
0,Science Advances,M,Null,M,[5-6],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,14,5,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],M,Other,[1-5],3.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,52,6,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42,27,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Other,[1-5],1.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,29,13,3,0,0,Null,Null,Null,Null
0,Science,W,Null,W,Null,W,Null,[1-5],4.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,11,7,0,0,Null,Null,Null,Null
0,Science Advances,W,W,M,[7-10],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Too specialized,Above average,-0.5,1.0,UD,DFU,0.0,1.0,52,6,6,1,1,M,M,[3-4],[3-4]
0,Science Advances,W,Null,W,[5-6],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,59,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,U.S.+Canada,[1-5],7.0,Null,4.0,Null,1.0,0.0,M,Null,Above average,Excellent and exciting,0.0,0.5,UD,DF,3.5,-1.25,89,19,4,1,1,M,M,[7-10],[7-10]
0,Science,M,Null,W,[3-4],M,Europe,[1-5],7.0,6.0,0.0,3.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,Null,[1-5],2.0,5.0,4.0,2.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,35,1,1,0,0,Null,Null,Null,Null
0,Science Advances,W,M,W,[3-4],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Null,-0.5,Null,DFU,Null,-0.75,Null,76,11,2,1,0,M,Null,[7-10],Null
0,Science,M,Null,M,[7-10],M,Other,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69,7,6,0,0,Null,Null,Null,Null
0,Science Advances,M,W,W,[5-6],M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Mediocre or poor,-0.25,-1.0,DF,DFU,-0.75,0.25,16,7,4,1,1,M,M,[7-10],[7-10]
0,Science,M,Null,M,[7-10],M,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53,10,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Null,[1-5],3.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],W,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42,27,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[3-4],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51,12,1,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],W,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,Europe,10+,4.0,6.0,2.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,13,4,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,12,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26,23,3,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33,9,5,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,No rating assigned,1.0,0.75,DF,U,0.0,-1.0,84,9,5,1,1,M,M,[5-6],[3-4]
0,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,29,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,Null,[1-5],5.0,3.0,5.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,72,29,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,Europe,10+,6.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,Europe,10+,8.0,3.0,4.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],W,Europe,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68,6,8,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,Europe,10+,6.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,29,7,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,M,Null,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,21,25,3,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Null,[6-9],6.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,78,8,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],W,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Null,-0.5,Null,Null,Null,-1.5,Null,56,14,1,1,0,M,Null,[3-4],Null
0,Science,W,Null,M,[7-10],M,Other,10+,3.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,W,Null,W,Null,M,Null,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,25,7,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,W,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88,13,3,0,0,Null,Null,Null,Null
0,Science,M,Null,W,Null,M,Europe,[6-9],4.0,7.0,5.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,4,24,2,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Above average,Excellent and exciting,1.25,1.5,U,DUD,-0.25,-1.25,52,6,6,1,1,M,M,[5-6],Null
0,Science,W,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,U.S.+Canada,[1-5],4.0,Null,2.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,8,21,5,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,U.S.+Canada,10+,8.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,48,23,4,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31,29,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66,13,3,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[7-10],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76,11,7,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,28,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,W,Null,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57,17,8,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],W,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],W,Other,[1-5],5.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,2,0,0,0,Null,Null,Null,Null
1,Science,W,Null,M,[1-2],W,U.S.+Canada,10+,9.0,Null,5.0,Null,1.0,0.0,M,Null,Above average,Above average,0.0,-0.25,UF,UDF,0.75,1.5,18,3,2,1,1,M,M,[1-2],[1-2]
0,Science Advances,W,Null,M,[3-4],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29,25,3,0,0,Null,Null,Null,Null
0,Science,W,Null,W,Null,W,Other,10+,7.0,4.0,0.0,5.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,93,2,2,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],M,China,10+,5.0,Null,4.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,46,8,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[7-10],M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52,6,8,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,U.S.+Canada,[6-9],8.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,39,5,2,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[3-4],M,U.S.+Canada,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71,28,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],W,U.S.+Canada,[6-9],5.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,61,14,1,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,10+,6.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,93,3,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],W,Other,10+,6.0,8.0,3.0,2.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,78,8,9,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[3-4],W,U.S.+Canada,[1-5],7.0,7.0,5.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,U.S.+Canada,[1-5],2.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,71,12,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,99,27,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[3-4],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,32,22,1,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[5-6],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,Above average,1.25,1.0,FD,UDF,-0.75,0.25,28,1,1,1,1,M,M,[1-2],[3-4]
0,Science Advances,M,Null,M,[7-10],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61,22,1,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,Null,M,Null,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92,21,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[3-4],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,59,18,3,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,Null,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,10+,6.0,8.0,5.0,2.0,1.0,1.0,W,M,Null,Null,Null,Null,Null,Null,Null,Null,46,8,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[1-2],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97,12,8,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,Other,[6-9],7.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],M,Other,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97,12,8,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,24,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77,16,4,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],W,Null,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24,19,4,0,0,Null,Null,Null,Null
1,Science,W,Null,W,[7-10],M,Other,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Excellent and exciting,Excellent and exciting,1.25,0.5,UD,DUDF,2.75,-0.25,0,15,0,1,1,M,M,[7-10],[5-6]
0,Science Advances,W,Null,M,[7-10],W,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51,12,1,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93,3,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[3-4],W,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],W,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6,13,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[5-6],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,26,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52,6,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43,21,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[1-2],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95,13,3,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],M,China,10+,9.0,7.0,4.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,3,28,8,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51,12,1,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Average,Above average,-0.5,-0.25,DF,DF,0.5,0.0,73,7,6,1,1,M,M,[5-6],[3-4]
0,Science,M,Null,M,[5-6],M,Other,[1-5],6.0,6.0,4.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,43,21,5,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[3-4],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Mediocre or poor,-0.25,-1.0,UDF,DFU,-0.25,-0.75,19,24,2,1,1,M,W,[5-6],[3-4]
0,Science,M,Null,W,[3-4],M,Other,[6-9],5.0,7.0,4.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,93,2,2,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,Excellent and exciting,2.0,1.25,U,F,-1.0,-1.25,25,14,5,1,1,M,M,[1-2],[3-4]
0,Science,M,Null,W,[7-10],W,Europe,[1-5],3.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,88,13,3,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Null,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80,3,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,U.S.+Canada,[1-5],5.0,8.0,4.0,3.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,89,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Null,[1-5],5.0,Null,2.0,Null,1.0,0.0,W,Null,Above average,Above average,0.75,1.0,UD,DF,-0.25,-1.0,84,9,5,1,1,M,W,[3-4],[5-6]
0,Science,M,Null,W,[5-6],W,Europe,10+,4.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,47,27,4,0,0,Null,Null,Null,Null
0,Science Advances,M,W,W,Null,M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37,4,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56,14,1,0,0,Null,Null,Null,Null
